order_id,user_id,order_date,order_status,order_value,payment_mode
573,194,2024-01-18,Completed,4703.44,COD
574,3075,2024-01-10,Completed,1946.23,COD
575,549,2024-05-05,Cancelled,577.15,UPI
576,267,2024-10-31,Cancelled,3304.14,Card
577,763,2024-10-03,Completed,3034.05,Card
578,1665,2024-01-19,Completed,3034.87,COD
579,2812,2024-07-21,Completed,641.61,Card
580,3925,2024-05-14,Completed,3922.46,UPI
581,284,2024-05-07,Completed,1869.04,Card
582,594,2024-05-11,Completed,4778.38,UPI
583,107,2024-03-22,Completed,3223.85,UPI
584,2195,2024-02-15,Completed,3472.15,COD
585,2382,2024-01-17,Cancelled,3044.31,Card
586,1340,2024-10-11,Completed,2425.02,Card
587,4865,2024-01-28,Cancelled,1894.4,UPI
588,1627,2024-08-14,Completed,1046.66,UPI
589,1792,2024-01-28,Completed,3203.88,Card
590,1932,2024-12-26,Completed,4980.68,Card
591,1835,2024-05-11,Cancelled,2230.7,COD
592,4279,2024-04-03,Completed,1455.69,UPI
593,485,2024-08-31,Cancelled,4050.19,Card
594,2009,2024-01-04,Completed,4694.82,Card
595,3399,2024-07-11,Cancelled,4932.93,COD
596,4203,2024-10-31,Cancelled,4317.69,UPI
597,2556,2024-12-28,Completed,2692.93,COD
598,3312,2024-02-27,Completed,4309.6,COD
599,348,2024-03-27,Cancelled,646.27,Card
600,520,2024-03-30,Completed,4100.08,Card
601,4311,2024-03-19,Completed,745.5,Card
602,3520,2024-01-03,Cancelled,3159.65,Card
603,3161,2024-06-07,Completed,1874.23,UPI
604,4937,2024-04-17,Completed,2934.55,UPI
605,3054,2024-12-09,Completed,1735.73,UPI
606,940,2024-06-26,Completed,568.25,UPI
607,260,2024-11-06,Completed,4028.29,Card
608,4006,2024-08-12,Completed,871.09,Card
609,2904,2024-07-09,Completed,3199.18,UPI
610,1841,2024-02-28,Completed,1720.42,COD
611,999,2024-10-09,Cancelled,3263.03,UPI
612,3770,2024-01-25,Completed,2304.54,COD
613,2776,2024-03-20,Cancelled,4414.66,UPI
614,3864,2024-05-13,Completed,3717.57,UPI
615,463,2024-05-17,Completed,1466.09,COD
616,2439,2024-09-11,Cancelled,4832.85,UPI
617,824,2024-01-26,Completed,1497.49,COD
618,1523,2024-09-18,Completed,1039.94,COD
619,420,2024-01-22,Completed,4883.59,UPI
620,2511,2024-11-24,Completed,688.5,UPI
621,4904,2024-02-16,Completed,1982.07,Card
622,2732,2024-07-29,Completed,3273.33,Card
623,3735,2024-10-10,Completed,4781.99,COD
624,1490,2024-07-23,Completed,1661.94,Card
625,2986,2024-11-03,Completed,3387.43,Card
626,3286,2024-08-08,Completed,414.05,UPI
627,1058,2024-01-12,Completed,3659.85,COD
628,2875,2024-01-24,Completed,4605.12,UPI
629,2422,2024-12-30,Completed,1061.85,Card
630,94,2024-05-16,Completed,3960.06,UPI
631,3907,2024-12-18,Cancelled,2652.07,UPI
632,4828,2024-10-01,Completed,3115.38,UPI
633,1354,2024-07-03,Completed,3616.51,UPI
634,1545,2024-05-08,Completed,3612.71,COD
635,2204,2024-04-16,Completed,2536.11,Card
636,3595,2024-07-04,Completed,2457.87,UPI
637,2064,2024-08-17,Completed,1669.56,Card
638,1048,2024-11-13,Completed,1065.95,UPI
639,1699,2024-07-21,Completed,4305.65,UPI
640,3227,2024-12-05,Completed,4183.93,UPI
641,3611,2024-08-31,Completed,4333.95,UPI
642,2725,2024-08-28,Cancelled,4884.06,COD
643,4634,2024-10-03,Completed,1982.59,Card
644,889,2024-01-07,Completed,2390.46,UPI
645,4518,2024-09-28,Completed,4617.89,Card
646,4475,2024-02-23,Completed,1197.32,COD
647,2034,2024-03-03,Completed,3128.18,UPI
648,1035,2024-11-03,Completed,3529.81,UPI
649,2810,2024-08-01,Completed,3825.24,Card
650,1910,2024-05-21,Completed,4249.35,Card
651,4939,2024-12-23,Completed,1535.92,Card
652,4037,2024-01-02,Completed,3116.11,Card
653,4741,2024-05-27,Completed,4701.78,UPI
654,1360,2024-03-08,Completed,4530.44,Card
655,4366,2024-12-23,Completed,3082.73,COD
656,4769,2024-06-18,Completed,1577.91,COD
657,3892,2024-10-10,Completed,2783.83,COD
658,3626,2024-05-28,Completed,1969.87,COD
659,3999,2024-12-18,Cancelled,3506.15,COD
660,3747,2024-09-15,Completed,3031.25,UPI
661,1681,2024-04-08,Completed,1012.13,Card
662,61,2024-05-08,Completed,2180.5,UPI
663,2636,2024-04-06,Completed,4770.43,Card
664,3820,2024-01-01,Completed,4016.46,COD
665,3492,2024-01-04,Completed,2256.81,Card
666,4007,2024-09-11,Completed,4361.89,UPI
667,1351,2024-08-23,Cancelled,2560.84,COD
668,2128,2024-01-04,Completed,2601.2,UPI
669,1951,2024-11-26,Completed,4138.78,COD
670,1775,2024-09-07,Completed,3740.59,UPI
671,2285,2024-01-04,Completed,356.92,UPI
672,2532,2024-04-16,Completed,2141.73,UPI
673,4147,2024-03-21,Completed,331.46,COD
674,491,2024-12-17,Completed,2884.48,COD
675,2006,2024-02-03,Cancelled,2384.08,Card
676,4378,2024-09-13,Completed,1476.89,COD
677,891,2024-03-04,Completed,4937.96,Card
678,2943,2024-05-27,Completed,909.24,Card
679,716,2024-10-05,Cancelled,4473.65,Card
680,357,2024-09-26,Completed,4708.31,COD
681,1806,2024-10-21,Completed,4459.14,COD
682,4877,2024-10-29,Completed,2425.35,Card
683,1416,2024-04-23,Completed,4870.52,COD
684,3317,2024-02-09,Completed,356.98,UPI
685,4589,2024-07-31,Completed,1706.54,UPI
686,603,2024-06-17,Completed,964.22,Card
687,2847,2024-09-28,Completed,1026.93,UPI
688,2881,2024-10-17,Completed,3793.89,UPI
689,2851,2024-02-29,Completed,1568.91,Card
690,632,2024-03-23,Completed,2151.28,Card
691,512,2024-08-10,Cancelled,3134.76,COD
692,854,2024-05-24,Completed,3986.67,Card
693,268,2024-06-02,Completed,1654.43,Card
694,4741,2024-04-26,Completed,4200.5,Card
695,2770,2024-07-21,Completed,2817.96,Card
696,762,2024-07-23,Completed,3626.29,COD
697,4506,2024-07-13,Completed,3559.22,UPI
698,455,2024-01-18,Completed,4503.04,Card
699,275,2024-07-06,Completed,4160.15,UPI
700,4431,2024-12-22,Completed,4410.38,Card
701,3845,2024-08-08,Completed,3465.56,UPI
702,969,2024-08-07,Completed,871.09,Card
703,725,2024-11-14,Completed,1032.31,COD
704,3823,2024-06-02,Cancelled,4167.4,Card
705,4194,2024-10-17,Completed,3247.05,UPI
706,2710,2024-07-02,Completed,445.71,Card
707,1689,2024-06-11,Completed,1050.32,UPI
708,2,2024-05-12,Completed,4423.84,UPI
709,77,2024-12-14,Completed,2950.16,COD
710,4590,2024-11-02,Completed,833.78,Card
711,2370,2024-03-29,Completed,560.98,UPI
712,2815,2024-04-26,Completed,4997.33,UPI
713,3764,2024-02-07,Completed,1688.75,Card
714,2834,2024-10-07,Completed,3402.4,Card
715,11,2024-04-04,Cancelled,1844.93,UPI
716,1576,2024-05-07,Completed,3881.97,COD
717,4367,2024-10-07,Completed,4571.8,COD
718,3255,2024-03-14,Cancelled,2529.51,COD
719,57,2024-08-16,Completed,4560.37,COD
720,2404,2024-12-06,Completed,1690.01,COD
721,2429,2024-04-30,Cancelled,3494.21,COD
722,3789,2024-02-09,Completed,1060.71,COD
723,3090,2024-01-30,Completed,1493.07,COD
724,1903,2024-02-20,Cancelled,4150.24,UPI
725,2602,2024-04-17,Completed,4701.18,UPI
726,4995,2024-05-31,Completed,3692.27,Card
727,4758,2024-01-08,Completed,1034.54,UPI
728,2235,2024-01-08,Completed,415.01,COD
729,3657,2024-07-06,Completed,691.14,COD
730,560,2024-10-27,Completed,1839.87,COD
731,4829,2024-04-22,Completed,1863.46,UPI
732,3798,2024-03-03,Completed,501.82,COD
733,836,2024-12-26,Cancelled,4936.37,COD
734,2503,2024-03-08,Completed,2890.39,Card
735,4874,2024-08-24,Completed,539.07,COD
736,4575,2024-05-09,Completed,3475.81,COD
737,2155,2024-12-26,Completed,4372.65,UPI
738,3085,2024-10-04,Completed,1508.42,COD
739,4082,2024-06-11,Completed,4058.92,UPI
740,1262,2024-10-21,Cancelled,4465.04,UPI
741,4548,2024-12-17,Completed,944.71,COD
742,4414,2024-02-26,Cancelled,2245.12,UPI
743,4758,2024-03-09,Completed,733.87,COD
744,1710,2024-03-05,Completed,400.76,Card
745,3525,2024-06-23,Completed,3892.05,UPI
746,4735,2024-12-11,Completed,684.64,UPI
747,3203,2024-03-27,Completed,2884.34,UPI
748,2485,2024-08-20,Cancelled,2592.09,Card
749,4406,2024-09-29,Completed,2581.62,UPI
750,3241,2024-08-14,Completed,4497.64,COD
751,1391,2024-04-18,Completed,3049.84,Card
752,3809,2024-04-21,Completed,4798.92,COD
753,3097,2024-03-09,Cancelled,3765.27,COD
754,1904,2024-08-08,Completed,2547.63,COD
755,4046,2024-07-05,Completed,893.89,COD
756,4150,2024-03-29,Completed,3061.36,Card
757,2452,2024-06-05,Cancelled,3551.76,Card
758,2876,2024-04-08,Completed,4773.75,Card
759,580,2024-04-22,Completed,1713.97,COD
760,1140,2024-05-16,Completed,4990.86,UPI
761,4786,2024-09-22,Completed,591.21,Card
762,2362,2024-03-19,Completed,1307.59,COD
763,2514,2024-12-28,Completed,4876.72,UPI
764,715,2024-01-20,Completed,2242.75,COD
765,1974,2024-06-30,Completed,4937.23,Card
766,1002,2024-08-18,Cancelled,4947.81,Card
767,1778,2024-10-01,Completed,1700.97,COD
768,2561,2024-04-08,Completed,2526.69,UPI
769,323,2024-08-22,Completed,1278.41,UPI
770,4420,2024-02-05,Cancelled,4174.59,COD
771,4020,2024-12-22,Completed,953.3,Card
772,1209,2024-11-09,Completed,1075.01,UPI
773,2608,2024-10-12,Completed,4086.47,Card
774,4454,2024-12-03,Completed,3964.12,Card
775,2835,2024-10-11,Completed,4020.88,Card
776,2026,2024-08-21,Completed,1276.96,Card
777,2889,2024-12-10,Completed,3660.48,COD
778,1758,2024-07-19,Completed,2167.29,COD
779,3903,2024-07-06,Completed,3373.62,UPI
780,1176,2024-10-18,Completed,1252.68,COD
781,2345,2024-08-14,Completed,4615.73,UPI
782,3024,2024-02-23,Completed,3087.92,Card
783,2362,2024-06-09,Completed,3864.88,UPI
784,3345,2024-11-19,Cancelled,2356.56,UPI
785,4360,2024-11-01,Completed,4302.93,Card
786,1139,2024-01-25,Completed,2111.28,Card
787,520,2024-06-15,Completed,1674.72,COD
788,2978,2024-01-09,Completed,4917.17,Card
789,1472,2024-08-29,Completed,2597.91,COD
790,268,2024-02-09,Cancelled,1949.58,COD
791,3757,2024-06-14,Completed,2935.43,UPI
792,1234,2024-07-24,Cancelled,4172.56,COD
793,1188,2024-04-20,Completed,2727.43,Card
794,4666,2024-08-18,Completed,2753.28,UPI
795,2462,2024-02-18,Completed,2766.92,UPI
796,1685,2024-07-09,Completed,2598.27,COD
797,4874,2024-02-26,Completed,3580.22,COD
798,1106,2024-03-14,Cancelled,4219.92,COD
799,2691,2024-04-16,Completed,3222.06,UPI
800,4245,2024-05-10,Completed,1807.3,COD
801,2335,2024-08-20,Completed,4086.14,COD
802,867,2024-10-12,Completed,784.24,COD
803,3139,2024-08-14,Completed,2090.51,Card
804,1492,2024-05-07,Completed,4177.75,Card
805,4261,2024-07-04,Completed,3669.0,COD
806,387,2024-01-27,Completed,4850.46,Card
807,735,2024-03-01,Completed,2091.09,UPI
808,3020,2024-11-14,Completed,3295.96,COD
809,1795,2024-03-23,Completed,4028.72,Card
810,4808,2024-11-09,Completed,2691.18,UPI
811,2215,2024-09-02,Completed,1690.31,Card
812,2130,2024-05-24,Completed,851.28,UPI
813,1795,2024-09-16,Completed,1343.73,COD
814,1003,2024-08-15,Cancelled,559.35,Card
815,664,2024-05-28,Completed,1554.03,COD
816,2609,2024-11-09,Completed,858.98,UPI
817,4179,2024-09-23,Cancelled,457.13,UPI
818,3591,2024-12-01,Completed,2053.57,UPI
819,2260,2024-09-30,Cancelled,2556.62,Card
820,2334,2024-09-29,Completed,3060.97,UPI
821,4443,2024-11-13,Completed,4155.73,UPI
822,475,2024-12-26,Completed,570.1,Card
823,1023,2024-02-03,Completed,804.69,UPI
824,561,2024-07-06,Completed,2191.63,COD
825,3201,2024-04-24,Completed,3143.61,COD
826,4999,2024-03-06,Completed,1297.83,COD
827,2975,2024-01-16,Cancelled,1288.23,COD
828,997,2024-06-12,Completed,451.37,Card
829,2701,2024-09-24,Completed,3028.29,UPI
830,1675,2024-03-13,Completed,2945.31,Card
831,4764,2024-03-23,Completed,2701.28,Card
832,2386,2024-02-21,Completed,4702.58,UPI
833,4420,2024-03-14,Completed,2560.76,UPI
834,2567,2024-08-30,Cancelled,4078.87,COD
835,3262,2024-07-19,Completed,2057.35,COD
836,2293,2024-04-02,Completed,3894.52,Card
837,618,2024-04-01,Completed,4165.58,UPI
838,2383,2024-02-21,Completed,495.15,UPI
839,3499,2024-10-06,Cancelled,864.79,Card
840,3783,2024-09-01,Completed,4456.9,COD
841,3074,2024-12-16,Completed,2561.03,UPI
842,1024,2024-12-30,Completed,3814.32,UPI
843,2721,2024-02-10,Completed,3187.13,Card
844,1746,2024-04-02,Completed,3057.17,UPI
845,2602,2024-06-06,Completed,854.27,COD
846,1251,2024-11-29,Completed,411.46,Card
847,4481,2024-01-22,Completed,3130.03,COD
848,4186,2024-11-30,Completed,4919.11,COD
849,545,2024-09-18,Completed,3261.91,COD
850,809,2024-10-22,Completed,3760.64,UPI
851,4313,2024-05-02,Completed,570.83,UPI
852,2136,2024-11-15,Completed,4555.39,Card
853,4832,2024-06-18,Completed,3324.68,UPI
854,3899,2024-04-21,Completed,3726.54,COD
855,2649,2024-01-14,Cancelled,4387.92,UPI
856,2921,2024-04-17,Completed,3421.42,COD
857,4796,2024-08-19,Completed,921.32,COD
858,1452,2024-07-05,Completed,2975.33,UPI
859,4210,2024-05-02,Completed,1129.64,COD
860,4071,2024-02-23,Completed,4125.33,UPI
861,2423,2024-12-15,Completed,2016.44,COD
862,1916,2024-01-01,Completed,784.24,COD
863,1417,2024-10-05,Completed,2508.55,Card
864,162,2024-10-06,Completed,2596.85,Card
865,3012,2024-08-01,Completed,4729.89,UPI
866,4370,2024-01-01,Completed,713.9,UPI
867,40,2024-09-16,Cancelled,1455.55,UPI
868,2864,2024-04-18,Cancelled,4140.9,Card
869,656,2024-05-24,Completed,1542.43,COD
870,4062,2024-07-20,Completed,4652.78,UPI
871,4416,2024-09-02,Completed,1933.59,Card
872,3245,2024-12-02,Cancelled,4210.01,UPI
873,383,2024-04-29,Completed,3387.4,COD
874,568,2024-07-28,Completed,1558.27,UPI
875,578,2024-12-20,Cancelled,2702.56,Card
876,2567,2024-04-24,Completed,2086.5,UPI
877,4669,2024-05-27,Cancelled,4584.57,COD
878,2298,2024-03-17,Completed,4739.32,COD
879,2763,2024-07-18,Completed,4986.92,Card
880,896,2024-09-09,Completed,4423.66,UPI
881,2662,2024-12-20,Completed,4641.27,Card
882,4735,2024-10-15,Completed,3295.35,UPI
883,3133,2024-09-08,Completed,2567.14,UPI
884,517,2024-03-23,Cancelled,3174.95,Card
885,2335,2024-04-17,Completed,4269.61,UPI
886,2288,2024-11-08,Completed,3831.39,Card
887,779,2024-11-08,Cancelled,684.18,Card
888,1291,2024-01-25,Completed,2871.55,COD
889,2284,2024-02-21,Cancelled,2180.37,UPI
890,3848,2024-07-04,Completed,1601.59,Card
891,2522,2024-11-17,Completed,1990.66,UPI
892,774,2024-11-21,Completed,1929.39,UPI
893,1312,2024-10-17,Completed,1121.11,COD
894,3509,2024-03-12,Completed,2713.96,COD
895,3818,2024-09-20,Completed,4903.34,UPI
896,541,2024-10-28,Completed,1616.95,Card
897,4972,2024-08-18,Completed,1279.07,COD
898,4824,2024-07-08,Completed,3395.58,UPI
899,1984,2024-12-27,Completed,1458.01,Card
900,3179,2024-12-21,Completed,3674.21,UPI
901,1988,2024-12-10,Completed,3220.21,Card
902,4319,2024-08-13,Completed,4635.45,Card
903,1601,2024-03-04,Completed,1430.81,UPI
904,4915,2024-10-12,Completed,4329.6,COD
905,2423,2024-03-26,Completed,3646.05,Card
906,2129,2024-02-06,Completed,2371.82,UPI
907,949,2024-10-01,Completed,1680.45,COD
908,4199,2024-12-01,Completed,1433.2,UPI
909,3321,2024-05-11,Completed,2375.04,COD
910,4530,2024-11-05,Cancelled,1910.38,UPI
911,432,2024-02-21,Completed,3159.72,UPI
912,3946,2024-04-09,Completed,2197.18,UPI
913,1363,2024-05-08,Completed,1378.98,UPI
914,3385,2024-02-03,Completed,4052.35,UPI
915,1705,2024-10-13,Completed,2378.41,COD
916,3101,2024-02-04,Completed,2728.11,UPI
917,3267,2024-04-18,Completed,3486.43,UPI
918,3424,2024-05-18,Completed,1382.17,UPI
919,655,2024-05-02,Completed,1910.49,UPI
920,3765,2024-09-30,Completed,1331.13,COD
921,2893,2024-11-21,Completed,3341.67,COD
922,1869,2024-09-02,Completed,4326.7,UPI
923,1686,2024-06-20,Completed,2209.91,UPI
924,1672,2024-08-04,Completed,1162.01,UPI
925,2876,2024-02-12,Cancelled,3854.91,COD
926,3999,2024-03-15,Cancelled,4988.79,Card
927,1056,2024-10-17,Completed,1245.86,UPI
928,4076,2024-05-21,Completed,1384.13,UPI
929,915,2024-04-04,Completed,3977.01,Card
930,4486,2024-12-15,Completed,2004.13,UPI
931,3226,2024-07-31,Completed,3820.14,UPI
932,2556,2024-02-18,Completed,1857.17,UPI
933,2653,2024-11-18,Completed,3803.05,Card
934,3078,2024-07-31,Completed,3682.46,Card
935,2763,2024-03-27,Completed,4102.32,Card
936,4207,2024-01-10,Completed,4087.19,Card
937,4868,2024-07-06,Cancelled,637.34,UPI
938,4991,2024-02-01,Completed,3466.17,COD
939,1249,2024-08-13,Cancelled,2346.09,Card
940,3993,2024-02-26,Completed,3817.13,COD
941,1373,2024-03-15,Completed,4718.92,Card
942,1999,2024-08-06,Completed,2319.33,UPI
943,3777,2024-01-29,Cancelled,1259.26,Card
944,21,2024-03-07,Completed,3158.07,COD
945,15,2024-10-06,Completed,930.26,Card
946,650,2024-06-03,Completed,1108.51,Card
947,4625,2024-07-26,Completed,4776.49,Card
948,3417,2024-09-27,Completed,960.93,Card
949,2049,2024-12-04,Completed,3145.0,Card
950,3283,2024-01-28,Completed,4013.85,COD
951,1281,2024-04-17,Completed,2596.92,COD
952,497,2024-11-21,Completed,3725.37,UPI
953,1067,2024-04-28,Cancelled,2997.89,COD
954,3895,2024-01-01,Completed,4991.84,COD
955,3040,2024-12-23,Completed,673.65,COD
956,947,2024-10-10,Completed,1388.85,Card
957,2148,2024-01-02,Completed,2985.68,COD
958,3309,2024-10-31,Completed,2705.6,Card
959,3362,2024-11-20,Completed,739.58,COD
960,4159,2024-04-25,Completed,2875.95,UPI
961,1157,2024-11-13,Cancelled,813.01,Card
962,4641,2024-05-14,Completed,3547.96,COD
963,170,2024-05-15,Completed,3365.41,UPI
964,1243,2024-06-25,Completed,612.55,UPI
965,4567,2024-04-21,Completed,2492.95,UPI
966,1516,2024-04-01,Completed,3642.42,UPI
967,2654,2024-05-05,Cancelled,4063.23,Card
968,1112,2024-07-10,Completed,471.2,COD
969,4999,2024-05-30,Completed,2496.61,UPI
970,2244,2024-03-26,Cancelled,4941.82,Card
971,2587,2024-06-01,Completed,2103.65,Card
972,3481,2024-06-09,Completed,2810.37,Card
973,1058,2024-04-06,Completed,1706.29,Card
974,2746,2024-12-30,Completed,558.82,COD
975,654,2024-05-21,Completed,4546.9,COD
976,2692,2024-05-08,Completed,3267.69,COD
977,4728,2024-09-08,Completed,2758.71,UPI
978,2090,2024-02-24,Completed,4111.61,UPI
979,3803,2024-12-24,Completed,991.22,COD
980,2838,2024-05-31,Completed,4384.29,COD
981,4163,2024-05-19,Completed,3164.52,Card
982,2981,2024-01-13,Cancelled,3629.69,UPI
983,3975,2024-10-05,Cancelled,3217.17,COD
984,3207,2024-07-14,Cancelled,4168.29,COD
985,2792,2024-08-17,Completed,4025.79,Card
986,4973,2024-04-05,Completed,2987.74,UPI
987,1909,2024-12-28,Completed,4248.14,UPI
988,2141,2024-07-05,Completed,3991.53,COD
989,3309,2024-09-07,Completed,2666.09,COD
990,4309,2024-07-11,Completed,743.05,UPI
991,3237,2024-11-04,Completed,4375.87,UPI
992,1108,2024-05-19,Completed,2064.28,COD
993,2298,2024-01-07,Completed,4150.78,Card
994,4909,2024-12-24,Completed,3929.84,UPI
995,1735,2024-02-20,Completed,699.65,COD
996,2275,2024-02-19,Completed,1579.77,Card
997,3867,2024-03-03,Completed,4189.41,Card
998,1507,2024-04-15,Completed,3037.95,UPI
999,366,2024-05-07,Cancelled,1816.4,UPI
1000,3874,2024-10-26,Completed,1044.04,COD
1001,286,2024-05-16,Completed,2335.01,COD
1002,383,2024-08-20,Completed,3252.12,COD
1003,2724,2024-08-01,Completed,1956.29,UPI
1004,3045,2024-02-19,Completed,3126.31,Card
1005,2043,2024-04-28,Cancelled,4119.08,Card
1006,2841,2024-07-22,Completed,1572.23,UPI
1007,3905,2024-11-22,Completed,720.94,COD
1008,3237,2024-06-13,Completed,1144.69,COD
1009,1685,2024-12-12,Cancelled,1415.13,Card
1010,3550,2024-06-05,Completed,908.91,Card
1011,3936,2024-10-16,Cancelled,2208.21,UPI
1012,1967,2024-04-09,Completed,1834.95,Card
1013,3504,2024-04-04,Completed,2103.31,COD
1014,2213,2024-03-01,Completed,1992.79,UPI
1015,102,2024-08-08,Completed,1469.24,Card
1016,1348,2024-07-17,Completed,3311.36,UPI
1017,1810,2024-02-26,Completed,1436.82,COD
1018,134,2024-01-18,Completed,4677.04,UPI
1019,2222,2024-01-12,Completed,1797.81,COD
1020,809,2024-02-01,Completed,4780.02,UPI
1021,3098,2024-01-10,Completed,1192.61,COD
1022,2286,2024-11-08,Cancelled,704.86,UPI
1023,1178,2024-04-08,Completed,1745.91,Card
1024,4146,2024-05-18,Completed,1814.46,UPI
1025,4727,2024-08-07,Completed,4100.05,UPI
1026,2067,2024-03-20,Cancelled,3933.49,COD
1027,3559,2024-11-02,Completed,1172.64,UPI
1028,1389,2024-06-17,Completed,4636.38,COD
1029,3725,2024-06-13,Completed,1964.58,UPI
1030,458,2024-04-04,Completed,4940.19,UPI
1031,1425,2024-10-09,Cancelled,4836.53,Card
1032,543,2024-06-08,Completed,1582.69,UPI
1033,2740,2024-04-21,Completed,2420.01,COD
1034,3241,2024-02-01,Completed,4271.04,UPI
1035,4572,2024-09-15,Completed,1718.93,Card
1036,1849,2024-09-12,Cancelled,2410.48,COD
1037,2142,2024-03-17,Completed,1205.3,COD
1038,1767,2024-08-17,Completed,2636.17,COD
1039,1501,2024-12-03,Completed,1586.0,UPI
1040,4087,2024-01-05,Completed,834.88,COD
1041,4301,2024-07-19,Completed,3549.21,UPI
1042,2843,2024-09-17,Completed,1980.99,Card
1043,3391,2024-06-15,Completed,2799.45,Card
1044,3804,2024-10-29,Completed,2904.14,COD
1045,567,2024-11-04,Completed,3075.69,Card
1046,1324,2024-11-30,Completed,3921.87,UPI
1047,1354,2024-08-29,Completed,3673.01,Card
1048,3280,2024-11-02,Completed,3869.0,COD
1049,4321,2024-12-07,Completed,4116.37,COD
1050,1274,2024-08-10,Completed,2157.13,COD
1051,3733,2024-12-06,Completed,4030.13,UPI
1052,2073,2024-03-09,Completed,1986.55,COD
1053,4539,2024-06-08,Cancelled,2255.9,Card
1054,4034,2024-09-23,Cancelled,4541.04,COD
1055,2710,2024-12-01,Completed,3474.32,Card
1056,4795,2024-10-08,Completed,1473.18,UPI
1057,4235,2024-11-10,Completed,3428.2,COD
1058,220,2024-04-05,Cancelled,1021.29,Card
1059,4228,2024-08-10,Cancelled,1524.44,Card
1060,4763,2024-03-20,Completed,564.09,Card
1061,1454,2024-05-01,Completed,3498.3,Card
1062,4162,2024-09-15,Completed,4756.27,COD
1063,2788,2024-07-30,Completed,4686.08,COD
1064,1719,2024-09-28,Completed,4097.27,COD
1065,1702,2024-09-21,Completed,1052.92,COD
1066,389,2024-09-01,Completed,4266.86,UPI
1067,4361,2024-06-25,Completed,313.64,COD
1068,4477,2024-01-31,Completed,4606.88,COD
1069,2296,2024-10-03,Completed,3608.68,COD
1070,1868,2024-03-15,Completed,1122.61,UPI
1071,307,2024-03-31,Completed,2951.83,COD
1072,2991,2024-05-04,Completed,3246.74,COD
1073,4521,2024-03-06,Completed,1560.28,COD
1074,4911,2024-10-20,Completed,4300.46,COD
1075,3668,2024-11-12,Completed,2709.99,COD
